,product_id,view_counts,price,category,title
13339,7489205,173.0,37.68,Papel e Cia,Caderno Pontilhado Simples A5
13340,7489393,5.0,18.0,Lembrancinhas,Jogo Americano - Sonic
13341,7489613,25.0,10.77,Lembrancinhas,tubete 3d homem aranha 0007
13342,7490368,577.0,43.29,Papel e Cia,Planner Mensal 2020 Van Gogh - Capa Mole com extras
13343,7490769,159.0,9.27,Lembrancinhas,Panelinha Frozen
13344,7491761,288.0,9.745000000000001,Lembrancinhas,Lembrancinha Chá de Mulheres
13345,7491888,127.0,10.34,Lembrancinhas,Lápis personalizado
13346,7492393,266.0,40.640003,Bebê,Faixinhas para bebê recém-nascido - Kit com 5 unidades
13347,7494025,151.0,54.5,Decoração,Luminária Abajur Gibi - Liga da Justiça
13348,7494194,207.0,203.91,Bebê,Tapete redondo infantil
13349,7494703,117.0,13.67,Lembrancinhas,Kit Colorir Rei Leão + Brindes
13350,7494932,273.0,3.19,Lembrancinhas,Latinha com mini terço Primeira comunhão
13351,7495148,187.5,11.02,Lembrancinhas,Copo Personalizado Infantil Homem Aranha
13352,7495480,94.0,74.58,Bebê,KIT HIGIENE BEBE POA ROSA
13353,7495655,690.3333333333334,12.356666666666667,Lembrancinhas,lembrancinha de cha de cozinha
13354,7496521,71.0,33.1,Decoração,Caneca Profissão Enfermeira
13355,7496907,274.0,70.2,Decoração,Filtro dos Sonhos Chakras
13356,7497000,88.0,14.16,Papel e Cia,Kit Digital Fundo do Mar
13357,7497074,251.0,14.8,Lembrancinhas,Mini Suculenta personalizada
13358,7497260,180.0,118.39,Decoração,locação kit provençal para locação
13359,7497885,384.0,148.43,Bebê,Kit BEGE Maternidade Bolsa Bebe Mala 3p Com Viés
13360,7499128,126.0,12.0,Lembrancinhas,Eco Bag Disney Baby
13361,7499512,371.0,7.5,Lembrancinhas,Ursinho Aviador _ Lembrancinha Menino
13362,7499859,78.0,11.47,Papel e Cia,Convite Impresso 10x15cm - ANOS 80 | DISCO | DISCOTECA
13363,7500071,914.0,13.19,Lembrancinhas,Mini suculentas Personalizadas - lembrancinhas
13364,7500346,174.0,15.530000000000001,Lembrancinhas,Chaveiro acrílico infantil
13365,7500653,55.0,33.87,Decoração,Velas artesanais.
13366,7500677,988.75,9.537499500000001,Lembrancinhas,LEMBRANCINHA DE BATIZADO
13367,7502626,64.0,75.04,Decoração,Quadro madeira rústica Mar Doce Lar - decoração maritima
13368,7503002,277.0,69.020004,Lembrancinhas,Kit Carros Disney
13369,7503391,257.5,17.665,Lembrancinhas,Caneca Personalizada - Lembrancinha Personalizada
13370,7503733,139.0,10.44,Lembrancinhas,Adesivo Realeza
13371,7503768,338.0,11.97,Lembrancinhas,Cofrinho Personalizado Mickey
13372,7503940,490.0,217.34,Bebê,Chá de bebê
13373,7504263,82.0,135.04,Decoração,Mão Francesa De Ferro 20x20cm ouro /rosa
13374,7504400,514.0,14.02,Lembrancinhas,Lembrancinha chá de panela
13375,7504490,24.0,64.200005,Bebê,Capa - Cartão de Vacina
13376,7505767,3132.5,959.935,Decoração,SOFÁ DE PALLET - 5 PESSOAS
13377,7506252,193.0,22.54,Decoração,Adesivo Venda De Carro - Placa Vende-se - 2327 Escolha A Cor
13378,7507779,4163.2,82.9200042,Decoração,Kit Provençal para mesa bolo festa aniversário
13379,7508782,201.0,2.75,Lembrancinhas,COPO LONG DRINK TRANSPARENTE
13380,7511278,987.3333333333334,52.683332666666665,Lembrancinhas,Lembrança convite padrinhos batizado
13381,7512968,85.0,104.9,Bebê,Kit 4 Fraldas Pintada com Bainha para Menino
13382,7513552,284.0,13.84,Lembrancinhas,Chaveiro Personalizado Abridor Garrafa
13383,7513980,27.0,31.22,Decoração,Capa de Almofada Geométrica
13384,7514309,190.0,118.64,Lembrancinhas,Caixa Lembrança Batizado bordada
13385,7515053,176.0,94.94,Decoração,Deusa Ísis Maat estátua em Resina
13386,7515158,152.0,9.62,Bebê,Lembrancinha de Sabonete - Balão
13387,7515200,112.0,258.4,Bebê,MANTA PARA BEBÊ EM CROCHÊ
13388,7515558,62.5,25.4450005,Decoração,CERTIFICADO MELHOR PAI DO MUNDO ARTE DIGITAL
13389,7516581,167.0,92.85749999999999,Lembrancinhas,Camiseta Dia dos Pais Kit 2 peças Primeiro dia dos pais
13390,7516706,148.0,259.19998,Papel e Cia,Kit básico Sr Alfabeto
13391,7517160,212.0,33.15,Bijuterias e Jóias,Colar Difusor Pessoal Borboleta Azul
13392,7517513,342.0,36.085,Lembrancinhas,Lembrança Batizado Madrinha
13393,7518220,517.0,270.0,Decoração,Poltrona de Madeira - somente para Campinas SP
13394,7518720,48.0,21.449999,Lembrancinhas,Lembrancinha para a família unida! Mais alegria na festa!!
13395,7518864,180.0,10.56,Lembrancinhas,chaveiro chá de bebe
13396,7518878,363.5,322.805,Decoração,Tapete Artesanal
13397,7519514,87.0,17.93,Papel e Cia,BLOCO DE ANOTAÇÕES
13398,7519565,462.0,0.6,Papel e Cia,Borboleta papel
13399,7519867,107.0,16.93,Lembrancinhas,Colar Moana
13400,7520299,197.0,10.11,Papel e Cia,Tag para Brinco
13401,7521337,64.0,64.3,Lembrancinhas,Kit Dia dos Pais
13402,7521460,118.0,59.4800015,Papel e Cia,Fichário A5 - Cartonagem
13403,7521913,217.0,245.25,Decoração,Quadro Decorativo Mapa Mundi Colorido Aquarela 3R5034
13404,7521940,169.0,34.5,Decoração,Moldura Branca
13405,7522227,104.0,3.5,Lembrancinhas,Mola Maluca Soy Luna Lembrancinha
13406,7522329,90.0,14.87,Lembrancinhas,Caneca lembrancinha baby shark
13407,7522522,246.0,10.24,Papel e Cia,Tag para lembrança de casamento rosa
13408,7523428,307.0,8.7,Lembrancinhas,Caixa Cerveja - Dia dos Pais
13409,7523717,1314.0,338.36,Decoração,Peseira Rede 2 metros
13410,7524989,401.0,11.95,Lembrancinhas,Squeeze Unicórnio
13411,7525063,218.0,19.560000000000002,Decoração,Adesivos Gold Escovado Inox 100cm X 60cm Envelopamento
13412,7525333,126.0,308.09499,Decoração,Tapete Quadrado vermelho em fio de malha
13413,7526171,586.0,112.8,Bebê,Saída Maternidade Conjunto Urso
13414,7526359,65.0,16.19,Lembrancinhas,Lembrancinha para Professores
13415,7527160,151.0,22.119999999999997,Papel e Cia,Convite Digital - Anos 80
13416,7527989,542.3333333333334,476.07,Decoração,Aluguel Decoração Chá de Cozinha Verde e Lilás
13417,7528159,197.0,8.75,Lembrancinhas,Forminha de docinho futebol
13418,7528881,23.0,11.58,Lembrancinhas,Grampo de geladeira decorado
13419,7529332,52.0,85.54,Decoração,Tapete de porta em crochê
13420,7530095,959.0,68.82,Decoração,Surpresa romântica pra namorados amor de coração
13421,7530549,769.0,90.17,Bebê,Conjunto casaquinho bebê
13422,7530718,683.5,10.15,Lembrancinhas,Lembrancinha Encontro de Casais
13423,7531297,422.0,74.479996,Bebê,NANINHA PERSONALIZADA
13424,7532987,328.0,158.2,Lembrancinhas,140 Mini Difusor Aromatizante De Ambiente Personalizado
13425,7534168,31.0,16.72,Lembrancinhas,Lembrança De Aniversário 70 anos Porta joia de Tecido
13426,7534564,284.0,58.780003,Decoração,Quadro Presente 1 ano de namoro
13427,7534630,53.0,49.9,Decoração,Quadro Presente Aniversario de namoro
13428,7534658,85.0,103.42,Decoração,Cabideiro de Cachorro #42
13429,7534683,122.0,23.9,Decoração,Placas DECORATIVA
13430,7535581,274.0,79.9,Decoração,Quadro Salmo 23 cód:148s
13431,7536429,316.0,34.6,Lembrancinhas,Caixa para Pen drive | Caixinha para lembrancinha
13432,7537285,371.0,27.08,Lembrancinhas,Caneca Personalizada Polimero
13433,7537290,34.0,12.0,Outros,Graptoveria Debbie Suculenta
13434,7537716,506.0,59.32,Lembrancinhas,Casamento Lembrança convite Pais dos noivos com mensagem
13435,7538528,136.0,2.0,Lembrancinhas,Sacola Surpresa Encontro de Casais
13436,7539154,130.0,1.69,Lembrancinhas,Tubete com aplique
13437,7539659,316.0,126.75,Bebê,Banquinho Lhama
13438,7540005,75.0,68.47,Bebê,Kit paninho de Boca
13439,7540103,100.0,26.27,Lembrancinhas,Mochilas Personalizadas Ben 10
13440,7541617,566.0,105.0,Decoração,Adesivo Para Box De Banheiro 3D Peixe Mar
13441,7541795,36.0,99.0,Bebê,Saída Maternidade Menina Personaliza Nome Vermelho
13442,7541922,184.0,220.39,Papel e Cia,Criação de Logotipo
13443,7542300,52.0,23.95,Lembrancinhas,Mochila Saco Personalizada Toy Story
13444,7542328,105.0,32.82,Bebê,Body Mesversario Mickey
13445,7542346,145.0,36.0,Bebê,Toalha de Boca - 2 Peças
13446,7542622,2598.0,38.04,Decoração,Pelego Manta Decorativa Sofá Fotos Peludo 80 x 50cm oferta
13447,7542853,205.0,30.31,Lembrancinhas,Camiseta Chá de Bebê Personalizada
13448,7543880,177.0,72.0,Bebê,Nome de feltro
13449,7543916,44.0,75.200005,Decoração,Prato Decorado Salmo 91
13450,7544088,668.0,79.0,Decoração,Abajur Twist
13451,7544505,536.0,91.8,Papel e Cia,Cartão de Visita
13452,7544556,290.5,24.15,Decoração,Arranjo de Flores - Orquidias
13453,7544596,456.0,0.8,Decoração,girassol
13454,7545542,219.0,10.95,Bebê,Lápis Personalizado Unicórnio
13455,7546358,381.3333333333333,19.986666666666668,Lembrancinhas,Caneca Personalizada de Batizado -Lembrancinha de Batizado
13456,7546491,335.0,50.61,Lembrancinhas,Bala Personalizada
13457,7546892,587.0,7.535,Lembrancinhas,Lembrança Batizado
13458,7547471,121.0,74.78,Decoração,Quadro - Abstrato
13459,7547650,92.0,46.4,Decoração,Papel de Parede Infantil Aeronaves
13460,7549041,619.25,15.670000000000002,Lembrancinhas,Chinelos personalizados
13461,7550095,1048.0,14.865,Lembrancinhas,Promoção Necessaire casamento
13462,7550190,1630.25,259.61,Decoração,Aluguel decoração chá de bebe ursinhos Menino
13463,7550480,290.0,118.46,Bebê,Vestido para bebê de crochê tamanho 3 meses
13464,7551041,347.0,63.055,Bebê,Porta Fraldas Lenço Pomada
13465,7551099,164.0,2.7,Lembrancinhas,Copo Twister 500ml Personalizado
13466,7551129,347.0,13.54,Papel e Cia,Caixa de Papel 23x12x11 cm para Lembrancinhas
13467,7553492,230.0,70.99,Bebê,Vestido para bebê em crochê
13468,7554444,154.0,2.0,Decoração,aplique Nemo - peixe palhaço
13469,7554453,403.0,90.2,Bebê,Porta fralda para bolsa
13470,7555197,80.0,11.83,Lembrancinhas,Pirulito de marshmallows
13471,7555329,458.0,349.27,Bebê,Bolsa de bebê M + G
13472,7555644,622.0,29.045,Papel e Cia,Porta retrato dia dos Avós
13473,7556401,1299.0,10.57,Lembrancinhas,Rótulo + Tag para mini suculenta
13474,7556515,118.0,139.56,Decoração,Papel de Parede Counter Strike
13475,7556978,71.0,15.1,Lembrancinhas,Mochila personalizada Branca de Neve
13476,7557689,196.0,418.59,Decoração,Kit 2 Mesa De Canto Lateral Laca Fendi
13477,7557702,3176.0714285714284,18.357142857142858,Lembrancinhas,DIA DOS PAIS-KIT DE BARBEAR
13478,7557762,169.0,15.16,Lembrancinhas,Caneca acrílica De repente 30
13479,7558028,222.0,100.170006,Decoração,Relógio Bodas de Ouro sem foto
13480,7558261,78.0,55.0,Lembrancinhas,Caneca com caricatura
13481,7559984,164.0,15.62,Lembrancinhas,Homem aranha máscara dormir
13482,7560818,110.0,12.32,Lembrancinhas,Lembrancinha 90 Anos
13483,7562611,299.0,49.03,Lembrancinhas,Saquinho de Juta 10x15 (30 unidades) Festa Aniversário Saco
13484,7562660,659.0,13.08,Lembrancinhas,COPO LONG DRINK PERSONALIZADO
13485,7562781,235.0,53.34,Decoração,Palavra Rock com guitarra-G
13486,7563112,1443.5,16.61,Lembrancinhas,Baldinho Pipoca Kit Cinema Circo
13487,7563517,235.0,31.21,Bebê,Gorro de tricô para bebê - Mod. Meninos
13488,7563884,131.0,11.08,Papel e Cia,Adesivo personalizado redondo
13489,7564168,508.5,9.425,Lembrancinhas,Copo Twister Frozen
13490,7564397,81.0,47.4,Bebê,A360 Sapatinho croche vermelho menino
13491,7564770,403.0,128.62,Bijuterias e Jóias,13 Pulseiras Coleção Madrinhas Folheada a ouro
13492,7565130,250.0,175.33,Bebê,Mobile Musical Chuva de amor
13493,7565360,85.0,68.31,Bebê,Saída Maternidade Ursa Rosa
13494,7566144,174.0,68.71,Lembrancinhas,Fantasia Colete Sainha Jessie Toy Story
13495,7567772,73.0,2.95,Lembrancinhas,Livrinho de Colorir Turma da Mõnica 02
13496,7569065,245.0,90.94,Lembrancinhas,CAIXA PERSONALIZADA COM FOTO
13497,7570143,1004.0,22.035,Papel e Cia,Caixa Cartonada
13498,7571279,359.0,13.53,Lembrancinhas,Chaveiro Personalizado Noivado
13499,7572451,166.0,16.05,Lembrancinhas,Chinelo Pj Masks 2ª linha
13500,7573297,184.0,51.870000000000005,Lembrancinhas,Bala personalizada
13501,7573453,257.6666666666667,82.36,Lembrancinhas,Camiseta Dia dos Pais Kit 2 peças CTRL+C CTRL+V
13502,7573800,35.0,47.4,Decoração,Tapete de crochê retangular
13503,7573826,705.0,15.9,Lembrancinhas,lata personalizada com rosas na tampa
13504,7575103,69.0,18.25,Lembrancinhas,Chinelo Formatura Dentista Personalizado
13505,7576429,189.0,313.4,Bebê,Kit Higiene Menina
13506,7577510,196.5,160.560005,Decoração,Armário 2 portas em MDF Preto 60x40x30cm
13507,7577572,271.3333333333333,75.83999999999999,Decoração,Vasinho de madeira com arranjo de flores artificiais
13508,7578206,95.0,33.46,Outros,Gravatas pet - Dia dos Pais (20un)
13509,7578981,685.0,1.69,Lembrancinhas,Lembrancinha de Chaveiro bebe bumbum em biscuit
13510,7579198,181.33333333333334,4.0200000000000005,Papel e Cia,etiqueta personalizada
13511,7580211,1689.0,2.5,Lembrancinhas,Lápis Varinha - Harry Potter
13512,7580423,256.0,114.229996,Decoração,prateleiras em ferro e madeira
13513,7580871,210.0,12.64,Lembrancinhas,FOTO LEMBRANÇA BATIZADO
13514,7581239,87.0,49.6,Bebê,Capa para caderneta de vacina
13515,7581372,631.5,345.67,Bebê,Saída de maternidade com gola em pérolas
13516,7583652,142.0,30.53,Outros,símbolo mulher maravilha
13517,7584780,97.0,13.66,Bebê,Lembrancinha de maternidade menino
13518,7585815,327.0,12.01,Lembrancinhas,COPO PERSONALIZADO FORMATURA PEDAGOGIA
13519,7586153,195.0,40.0,Bebê,Decoração de urso principe
13520,7587375,60.0,11.26,Papel e Cia,Tags Rústica Lembranças Casamento
13521,7587496,311.0,18.06,Lembrancinhas,Chinelo Lembrancinha LOL Surprise Pet - Lindo Veja agora!
13522,7588499,86.0,12.0,Lembrancinhas,Latinha Personalizada - Mulher Maravilha
13523,7588697,554.0,120.46,Bijuterias e Jóias,Anel Letra Inicial em Banho de Ouro
13524,7589092,113.0,34.59,Decoração,Prato de cerâmica
13525,7589151,1275.0,64.7,Decoração,Papel de Parede Gesso 3D - AP121
13526,7590989,537.0,12.44,Lembrancinhas,Tubetes - Tema Trator
13527,7591209,51.0,231.47,Decoração,quadros decorativo meios de transporte
13528,7591540,105.0,44.23,Outros,"Vestidos para caes e gatos,preço de atacado P M ou G 3 peças"
13529,7591564,336.0,229.66,Bebê,saída maternidade manta casaco Salopete Hipoalergênico RN
13530,7591571,66.0,22.46,Decoração,Faixa quarto bonecas
13531,7591870,114.0,88.12,Bebê,BODY COM CALÇA + KIT 3 PEÇAS
13532,7592081,334.0,11.535,Lembrancinhas,Lembrancinha Sabonete Batizado
13533,7593047,1110.0,12.69,Lembrancinhas,Lembrancinha aromatizador de ambiente 40ml
13534,7593924,64.0,2.8,Lembrancinhas,Latinha Princesa Sofia
13535,7593953,343.0,273.54,Papel e Cia,álbum de viagem personalizado
13536,7593990,209.0,12.76,Lembrancinhas,Tubete Princesa Sofia
13537,7594087,392.6666666666667,53.300000000000004,Bebê,Kit Urna Chá Revelação Ursinho
13538,7594407,54.0,18.92,Lembrancinhas,Chinelo Fortnite
13539,7594774,192.0,16.17,Lembrancinhas,Toalhinhas bordadas
13540,7594926,192.0,44.0,Outros,fio para croche
13541,7595178,64.0,15.11,Lembrancinhas,LEMBRANCINHA DE 15 ANOS - LEMBRANCINHA PARA 15 ANOS
13542,7595895,257.0,10.13,Bebê,Chaveiro MDF Lembrancinha
13543,7596166,404.6666666666667,48.54333333333333,Bebê,Necessaire do bebê
13544,7596351,75.0,18.52,Lembrancinhas,SANDÁLIA PERSONALIZADA DIA DOS PAIS
13545,7597883,151.0,42.12,Bijuterias e Jóias,Anel Solitário Zicôrnia 4 Mm Prata 925 (g)
13546,7598101,40.0,25.78,Decoração,Placa Decorativa Riverdale
13547,7600587,1168.5,18.864998999999997,Decoração,Vasinho Lembrancinha Bailarina
13548,7600733,114.0,659.4,Decoração,Quadros Abstratos Britto QB083 160x80cm
13549,7602230,470.0,268.29,Bebê,Tapete redondo infantil
13550,7602313,161.5,13.370000000000001,Bebê,Saquinho de TNT
13551,7602640,363.0,13.9,Lembrancinhas,Kit Jardinagem Morangos
13552,7603558,71.0,50.35,Bijuterias e Jóias,BRINCO DE PRESSÃO FLOR PRETA
13553,7605902,19.0,29.73,Decoração,Relógio De Parede -Fusca - Clássico 24
13554,7608284,684.0,9.16,Papel e Cia,Recortes tema sereia
13555,7608329,185.0,169.06001,Bebê,Bailarina de pano
13556,7608429,61.0,59.670002,Decoração,Luminaria Pendente colorido - Cone - Verde
13557,7608622,155.0,950.0,Decoração,Quadro Pintura Tela Paris Moderno 100x180cm Montado Pronto
13558,7609681,914.0,11.36,Lembrancinhas,Lápis Personalizado
13559,7609793,362.0,9.11,Papel e Cia,Adesivo para Latinha - 80 Unidades
13560,7610206,376.0,2.85,Lembrancinhas,Lembrancinha Evangélicas - lembrancinha evangélica
13561,7610367,141.0,22.08,Outros,SABONETE ARTESANAL
13562,7611888,234.0,284.36002,Decoração,Painel adesivo Pokemon
13563,7612066,192.0,33.34,Lembrancinhas,Enfeite de mesa safari
13564,7612756,125.0,14.25,Lembrancinhas,mini xícara c/pires
13565,7614549,44.0,2.95,Lembrancinhas,lembrancinha latinha personalizada dia dos pais
13566,7615100,119.0,124.82,Bebê,Kit baby meios de transporte
13567,7615433,108.0,1.2,Lembrancinhas,BOTTONS
13568,7616787,148.0,13.69,Lembrancinhas,CAIXINHA CHÁ DE BEBÊ MENINO
13569,7616873,393.0,60.760002,Papel e Cia,Diário de Couro VERMELHO (FRETE GRÁTIS)
13570,7617590,146.0,42.9,Decoração,Iara em EVA (60 cm)
13571,7617679,348.0,43.940002,Decoração,Saci Pererê em EVA (60 cm)
13572,7618689,216.0,58.82,Lembrancinhas,Kit Presente dia dos Pais
13573,7618805,63.0,41.25,Bebê,Chale Para Bebê
13574,7619679,71.0,32.39,Lembrancinhas,Caneca de chopp personalizada do seu jeito
13575,7619935,270.0,10.6,Lembrancinhas,Corujinha em eva
13576,7620428,763.0,8.6899995,Lembrancinhas,Lembrancinha Pokémon
13577,7620808,625.0,37.1,Decoração,Porta medalhas corrida feminina com revestimento frontal co
13578,7621255,159.0,14.13,Lembrancinhas,Frozen
13579,7621260,82.0,84.7,Bebê,Saia para Berço Americano
13580,7622638,524.0,10.745,Bebê,Bloquinho Personalizado Ursinha Princesa
13581,7623031,88.0,210.1,Lembrancinhas,Almofadas Frozen
13582,7624032,53.0,549.12,Decoração,Manta em croche granny square hexagonal
13583,7624686,165.0,12.4,Lembrancinhas,sabonete de cavalinho Lembrancinha chá de bebê
13584,7625128,86.0,13.18,Lembrancinhas,Caixa Sushi Chapeuzinho Vermelho
13585,7625200,214.0,38.17,Decoração,Placas Poster serie Friends Sitcom
13586,7625251,771.0,13.15,Lembrancinhas,Tubete Princesas Disney - baby
13587,7626243,695.0,172.48000000000002,Decoração,Letra Sereia
13588,7627501,79.0,3.8,Lembrancinhas,Mini bolo de fraldas eva
13589,7627915,63.0,8.77,Outros,regulador 4cm - níquel - metal - unidade
13590,7628072,460.0,9.68,Lembrancinhas,Kit lembranças de chá de bebê
13591,7628503,16.0,6.5,Lembrancinhas,Porta bombom dia dos pais.
13592,7629125,67.0,44.54,Bebê,Capa Caderneta de Saúde Personalizada
13593,7629309,906.0,249.27,Bebê,Saída Maternidade Marinheiro Branco
13594,7629633,22.0,12.5,Lembrancinhas,caixa sushi lhama
13595,7629754,141.0,98.46,Decoração,"Lustre Plafon P/ Quarto, Sala, Cozinha"
13596,7630191,9.0,19.73,Outros,Tecido por metro
13597,7630850,146.0,239.47,Decoração,Tapete sala em crochê
13598,7630901,50.0,32.4,Outros,"TECIDO TRICOLINE- FUXICOS E FRICOTES- 1,00x140"
13599,7631633,109.0,2.49,Lembrancinhas,Caneta Chá de bebê Safári
13600,7631897,184.5,12.715,Lembrancinhas,Lembrança dia dos pais porta retrato pai show mdf cru
13601,7632383,987.0,50.0,Bebê,Macacão Bebê Menina Bia cor 3
13602,7632610,36.5,36.7,Lembrancinhas,Caneca Dia dos Pais Avô
13603,7633178,106.0,23.5,Decoração,Porta medalha para Corrida de Rua Runner Preto
13604,7634949,138.0,309.62,Lembrancinhas,Quebra Cabeça Personalizado 750 peças Retangular Premium
13605,7635805,47.0,48.08,Decoração,Porta-chaves Bicicleta
13606,7637177,331.0,14.295,Lembrancinhas,lembrancinha de maternidade
13607,7637208,893.0,65.78999999999999,Papel e Cia,Capa Caderno Argolado A4 - GRLPWR
13608,7637576,525.0,300.57,Bebê,Saída Maternidade 5 peças
13609,7637587,1447.0,556.26996,Decoração,Jogo de Tapetes Cronos Diagonal em Crochê
13610,7638838,851.5,18.355,Lembrancinhas,Xícara Café 50ml Personalizada
13611,7639424,111.0,15.91,Lembrancinhas,Copo Lembrancinha Baby Shark
13612,7639973,247.0,279.24,Bebê,Quadro porta de maternidade Raposinha
13613,7640209,458.0,8.78,Lembrancinhas,Mini Gravatinhas Simples - PROMOÇÃO!!!
13614,7640354,247.5,17.104999999999997,Lembrancinhas,Chaveiro ovelha em feltro
13615,7640542,1405.0,18.21,Lembrancinhas,Necessaire transparente para lembrancinha
13616,7641795,192.0,189.68,Bebê,"roupa para bebê , roupa social"
13617,7641901,70.0,146.1,Lembrancinhas,Caixa Convite para 1ª EUCARISTIA
13618,7641912,232.0,15.51,Lembrancinhas,Lembranças de casamento
13619,7643654,274.0,74.38,Papel e Cia,PLANNER FINANCEIRO PERMANENTE
13620,7644900,55.0,1.49,Lembrancinhas,Porta bombom pai mdf cru lembrancinhas escolinha
13621,7645267,233.0,11.96,Lembrancinhas,Sacola Patrulha Canina
13622,7645646,56.0,9.57,Lembrancinhas,Imã com foto 5x7 - Príncipe Realeza
13623,7645830,109.0,530.52,Bebê,Mandrião De Batismo 008
13624,7646527,298.0,39.2,Lembrancinhas,Convite Digital Casamento ou Noivado
13625,7646931,208.0,38.18,Decoração,capa de almofada infantil - dinossauro
13626,7647210,4.0,74.54,Bebê,Porta caderneta de vacinas Ursinho
13627,7648176,77.0,52.9,Bebê,MACACÃO COM DETALHE EM FIO DE SEDA
13628,7650258,591.0,191.53,Decoração,Quadro Decorativo Leão Moderno Para Sala
13629,7651049,85.0,70.12,Bijuterias e Jóias,Combo Mix Pulseiras Caveira Hematita
13630,7651414,760.0,12.5,Lembrancinhas,Chaveiro com foto
13631,7651450,66.0,25.0,Papel e Cia,Cartão de Visitas Psicologia (Arquivo Digital)
13632,7651538,391.0,10.53,Lembrancinhas,Lembrança Chá Bar Game Over
13633,7651670,144.0,265.35,Decoração,Almofada Personalizada -promoção 5 peças + 10 chaveiros
13634,7652347,417.0,171.67,Bebê,Body Mesversario
13635,7652573,201.0,19.3,Papel e Cia,Convite Coroa de Princesa
13636,7654580,48.0,95.520004,Bebê,Abajur Azul listrado
13637,7655262,82.0,15.45,Lembrancinhas,Centro de mesa Chapeuzinho vermelho
13638,7655467,200.0,12.09,Lembrancinhas,Espeto de Marshmallow
13639,7655611,914.0,44.0,Outros,Kit Fitas De gorgurão laços personagens estampadas
13640,7656002,3440.0,36.13,Decoração,Tapete em croche Harmonia
13641,7657345,108.0,68.65,Decoração,Painel do Cardápio do Dia
13642,7660145,44.0,10.12,Lembrancinhas,Caixinha Princesas Disney
13643,7660653,146.0,59.3,Bijuterias e Jóias,Colar Aromatizador - Difusor Pessoal pequeno Aço inoxidável
13644,7660956,304.0,10.5,Lembrancinhas,lembrancinha nascimento imã de geladeira
13645,7662160,177.0,169.92,Decoração,QUADRO DECORATIVO 05 PAINÉIS PAISAGENS
13646,7662238,95.0,50.71,Bebê,Gorro Aviador | Tricô
13647,7663429,302.0,4.0,Lembrancinhas,Centro de Mesa Chá de Bebê
13648,7663450,4789.0,873.585,Decoração,Espelho LED COM ILUMINAÇÃO adnet preto com alça em couro
13649,7663916,317.0,58.3,Bebê,Capa Caderneta Vacina
13650,7664696,121.0,17.15,Lembrancinhas,Saquinho de tecido PERSONALIZADOS
13651,7666274,399.0,202.87,Bijuterias e Jóias,Colar de nome escrito pela criança
13652,7666894,589.5,93.99750100000001,Decoração,Jogo De Cozinha Em Crochê Com Flor Rosa
13653,7666973,1986.0,99.39,Decoração,Surpresa romântica pra namorado
13654,7667442,658.0,10.870000000000001,Lembrancinhas,Kit Ressaca Lembrancinha Formatura Medicina
13655,7667480,64.0,13.82,Lembrancinhas,Mini Baralho Personalizado - Princesas
13656,7667518,271.0,69.49,Decoração,Passarela de espelhos - 1 metro de largura
13657,7667833,69.0,17.35,Papel e Cia,Marcador de livros em Quilling
13658,7667965,134.0,43.55,Lembrancinhas,Caixa em cartonagem com toalha personalizada
13659,7668145,81.0,13.69,Lembrancinhas,Cartão Macacão do Papai
13660,7669285,1027.0,17.08,Bebê,Mini urso Príncipe
13661,7669769,185.0,10.59,Bebê,Espelho Personalizado Brindes de Empresa
13662,7670998,84.0,160.68,Decoração,Troféu óculos deal with
13663,7671132,2190.0,189.9,Bebê,Saída Maternidade 3 Peças Laço Rosa (P)
13664,7671318,472.6666666666667,143.64333333333335,Decoração,Tapete Retangular em Crochê - Passadeira
13665,7671610,1481.0,20.79,Bebê,Lembrancinha de Maternidade Menino - Marcador de Páginas
13666,7671940,178.0,667.03,Bebê,Kit de Berço Urso Majestoso
13667,7672225,35.0,6.2,Lembrancinhas,Chaveiro de crochê
13668,7672601,175.0,60.165003,Decoração,quadro salmo 91 tamanho 35x25cm com vidro
13669,7673199,208.0,14.11,Lembrancinhas,lembrancinha carros
13670,7673216,30.0,758.27,Bebê,Kit Protetor Berço Fofucho
13671,7673611,278.0,9.17,Lembrancinhas,Topper Masha e o Urso para Centro de Mesa
13672,7674992,117.0,67.0,Lembrancinhas,Boneco profissões - Vigilante
13673,7675595,75.0,136.125,Decoração,Caminho de mesa crochê cru 110 cm
13674,7675708,160.0,360.0,Decoração,Cortina Colcha e Almofada Sonic Personalizada
13675,7676014,297.5,87.79000500000001,Bebê,dossel arabesco coroa
13676,7677274,37.0,22.7,Lembrancinhas,Mochila Toy Story vermelho
13677,7677352,75.0,85.0,Bijuterias e Jóias,Gargantilha em Prata com o Símbolo do Infinito
13678,7677500,173.0,179.96,Decoração,MESA RUSTICA DE PALLET
13679,7677858,228.0,150.98999,Lembrancinhas,Kit Futebol Personalizado
13680,7678718,60.0,12.79,Lembrancinhas,Balde de Pipoca (Chaves)
13681,7679299,42.0,11.02,Lembrancinhas,Rótulo de marmita 250g Minions
13682,7679530,66.0,44.98,Decoração,Cartaz para sala de aula
13683,7679621,101.0,11.51,Papel e Cia,Convite - Viva! A vida é uma festa
13684,7679623,66.0,67.02,Papel e Cia,Capa Caderno Argolado A4 - ALLYOUNEED
13685,7680377,479.0,10.0,Bebê,Lápis Personalizado Dentista
13686,7681151,211.66666666666666,166.59332666666668,Bebê,Álbum do bebê
